TaxonomicName,CatalogueNumber,Clade,Order,Family,Genus,FullName,VernacularName,Habit,LeafArrangement,LeafForm,LeafVenation,LeafMargin,Stipules,Exudate,StemArmature,Tendrils
Syzygium emirnense,K000312823,Eudicots-Rosids,Myrtales,Myrtaceae,Syzygium,Syzygium emirnense (Baker) Labat & G.E. Schatz ,,shrub;tree,opposite,simple,pinnate,entire,absent,none,absent,absent
Syzygium micropodum,K001314030,Eudicots-Rosids,Myrtales,Myrtaceae,Syzygium,Syzygium micropodum (Baker) Labat & G.E. Schatz ,,tree,opposite,simple,pinnate,entire,absent,none,absent,absent
Syzygium micropodum,K001314031,Eudicots-Rosids,Myrtales,Myrtaceae,Syzygium,Syzygium micropodum (Baker) Labat & G.E. Schatz ,,tree,opposite,simple,pinnate,entire,absent,none,absent,absent
Syzygium micropodum,K001314032,Eudicots-Rosids,Myrtales,Myrtaceae,Syzygium,Syzygium micropodum (Baker) Labat & G.E. Schatz ,,tree,opposite,simple,pinnate,entire,absent,none,absent,absent
Syzygium micropodum,K001314029,Eudicots-Rosids,Myrtales,Myrtaceae,Syzygium,Syzygium micropodum (Baker) Labat & G.E. Schatz ,,tree,opposite,simple,pinnate,entire,absent,none,absent,absent
Syzygium parkeri,K000312816,Eudicots-Rosids,Myrtales,Myrtaceae,Syzygium,Syzygium parkeri (Baker) Labat & G.E. Schatz ,,tree,opposite,simple,pinnate,entire,absent,none,absent,absent
Syzygium parkeri,K000663373,Eudicots-Rosids,Myrtales,Myrtaceae,Syzygium,Syzygium parkeri (Baker) Labat & G.E. Schatz ,,tree,opposite,simple,pinnate,entire,absent,none,absent,absent
Syzygium parkeri,K000312815,Eudicots-Rosids,Myrtales,Myrtaceae,Syzygium,Syzygium parkeri (Baker) Labat & G.E. Schatz ,,tree,opposite,simple,pinnate,entire,absent,none,absent,absent
Syzygium parkeri,K001313992,Eudicots-Rosids,Myrtales,Myrtaceae,Syzygium,Syzygium parkeri (Baker) Labat & G.E. Schatz ,,tree,opposite,simple,pinnate,entire,absent,none,absent,absent
Syzygium parkeri,K000312817,Eudicots-Rosids,Myrtales,Myrtaceae,Syzygium,Syzygium parkeri (Baker) Labat & G.E. Schatz ,,tree,opposite,simple,pinnate,entire,absent,none,absent,absent
Ludwigia octovalvis,K001342058,Eudicots-Rosids,Myrtales,Onagraceae,Ludwigia,Ludwigia octovalvis (Jacq.) P.H. Raven ,,herb;shrub,alternate,simple,pinnate,entire,absent,none,absent,absent
Ludwigia octovalvis,K001521051,Eudicots-Rosids,Myrtales,Onagraceae,Ludwigia,Ludwigia octovalvis (Jacq.) P.H. Raven ,,herb;shrub,alternate,simple,pinnate,entire,absent,none,absent,absent
Ludwigia octovalvis,K001895547,Eudicots-Rosids,Myrtales,Onagraceae,Ludwigia,Ludwigia octovalvis (Jacq.) P.H. Raven ,,herb;shrub,alternate,simple,pinnate,entire,absent,none,absent,absent
Ludwigia octovalvis,K001521186,Eudicots-Rosids,Myrtales,Onagraceae,Ludwigia,Ludwigia octovalvis (Jacq.) P.H. Raven ,,herb;shrub,alternate,simple,pinnate,entire,absent,none,absent,absent
Ludwigia octovalvis,K003854319,Eudicots-Rosids,Myrtales,Onagraceae,Ludwigia,Ludwigia octovalvis (Jacq.) P.H. Raven ,,herb;shrub,alternate,simple,pinnate,entire,absent,none,absent,absent
Pterophylla baehniana,K000751259,Eudicots-Rosids,Oxalidales,Cunoniaceae,Pterophylla,Pterophylla baehniana (Bernardi) J. Bradford & Z.S. Rogers ,,tree,opposite,simple,pinnate,toothed,present,none,absent,absent
Pterophylla rutenbergii,K004223120,Eudicots-Rosids,Oxalidales,Cunoniaceae,Pterophylla,Pterophylla rutenbergii (Engl.) J. Bradford & Z.S. Rogers ,,tree,opposite,simple,pinnate,toothed,present,none,absent,absent
Elaeocarpus hildebrandtii,K000425936,Eudicots-Rosids,Oxalidales,Elaeocarpaceae,Elaeocarpus,Elaeocarpus hildebrandtii Baill. ,,tree,alternate,simple,pinnate,toothed,caducous,none,absent,absent
Elaeocarpus hildebrandtii,K001992677,Eudicots-Rosids,Oxalidales,Elaeocarpaceae,Elaeocarpus,Elaeocarpus hildebrandtii Baill. ,,tree,alternate,simple,pinnate,toothed,caducous,none,absent,absent
Elaeocarpus hildebrandtii,K001992665,Eudicots-Rosids,Oxalidales,Elaeocarpaceae,Elaeocarpus,Elaeocarpus hildebrandtii Baill. ,,tree,alternate,simple,pinnate,toothed,caducous,none,absent,absent
Elaeocarpus hildebrandtii,K001992679,Eudicots-Rosids,Oxalidales,Elaeocarpaceae,Elaeocarpus,Elaeocarpus hildebrandtii Baill. ,,tree,alternate,simple,pinnate,toothed,caducous,none,absent,absent
Elaeocarpus hildebrandtii,K005853210,Eudicots-Rosids,Oxalidales,Elaeocarpaceae,Elaeocarpus,Elaeocarpus hildebrandtii Baill. ,,tree,alternate,simple,pinnate,toothed,caducous,none,absent,absent
Elaeocarpus rufovestitus,K000425940,Eudicots-Rosids,Oxalidales,Elaeocarpaceae,Elaeocarpus,Elaeocarpus rufovestitus Baker ,,shrub;tree,alternate,simple,pinnate,toothed,caducous,none,absent,absent
Elaeocarpus rufovestitus,K000425939,Eudicots-Rosids,Oxalidales,Elaeocarpaceae,Elaeocarpus,Elaeocarpus rufovestitus Baker ,,shrub;tree,alternate,simple,pinnate,toothed,caducous,none,absent,absent
Elaeocarpus rufovestitus,K001992678,Eudicots-Rosids,Oxalidales,Elaeocarpaceae,Elaeocarpus,Elaeocarpus rufovestitus Baker ,,shrub;tree,alternate,simple,pinnate,toothed,caducous,none,absent,absent
Elaeocarpus rufovestitus,K000425941,Eudicots-Rosids,Oxalidales,Elaeocarpaceae,Elaeocarpus,Elaeocarpus rufovestitus Baker ,,shrub;tree,alternate,simple,pinnate,toothed,caducous,none,absent,absent
Elaeocarpus rufovestitus,K005750523,Eudicots-Rosids,Oxalidales,Elaeocarpaceae,Elaeocarpus,Elaeocarpus rufovestitus Baker ,,shrub;tree,alternate,simple,pinnate,toothed,caducous,none,absent,absent
Elaeocarpus subserratus,K000952700,Eudicots-Rosids,Oxalidales,Elaeocarpaceae,Elaeocarpus,Elaeocarpus subserratus Baker ,,tree,alternate,simple,pinnate,toothed,caducous,none,absent,absent
Elaeocarpus subserratus,K001036710,Eudicots-Rosids,Oxalidales,Elaeocarpaceae,Elaeocarpus,Elaeocarpus subserratus Baker ,,tree,alternate,simple,pinnate,toothed,caducous,none,absent,absent
Elaeocarpus subserratus,K000425943,Eudicots-Rosids,Oxalidales,Elaeocarpaceae,Elaeocarpus,Elaeocarpus subserratus Baker ,,tree,alternate,simple,pinnate,toothed,caducous,none,absent,absent
Dapania pentandra,K000419390,Eudicots-Rosids,Oxalidales,Oxalidaceae,Dapania,Dapania pentandra Capuron ,,climber,alternate,trifoliolate,pinnate,entire,absent,none,absent,absent
Dapania pentandra,K005373709,Eudicots-Rosids,Oxalidales,Oxalidaceae,Dapania,Dapania pentandra Capuron ,,climber,alternate,trifoliolate,pinnate,entire,absent,none,absent,absent
Dapania pentandra,K001908180,Eudicots-Rosids,Oxalidales,Oxalidaceae,Dapania,Dapania pentandra Capuron ,,climber,alternate,trifoliolate,pinnate,entire,absent,none,absent,absent
Dapania pentandra,K000419391,Eudicots-Rosids,Oxalidales,Oxalidaceae,Dapania,Dapania pentandra Capuron ,,climber,alternate,trifoliolate,pinnate,entire,absent,none,absent,absent
Dapania pentandra,K005373710,Eudicots-Rosids,Oxalidales,Oxalidaceae,Dapania,Dapania pentandra Capuron ,,climber,alternate,trifoliolate,pinnate,entire,absent,none,absent,absent
Dapania pentandra,K005373709_a,Eudicots-Rosids,Oxalidales,Oxalidaceae,Dapania,Dapania pentandra Capuron ,,climber,alternate,trifoliolate,pinnate,entire,absent,none,absent,absent
Trema orientale,K001521185,Eudicots-Rosids,Rosales,Cannabaceae,Trema,Trema orientale (L.) Blume ,,shrub;tree,alternate,simple,palmate,toothed,caducous,none,absent,absent
Ficus antandronarum,K001872248,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus antandronarum (H. Perrier) C.C. Berg ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus antandronarum,K000953622,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus antandronarum (H. Perrier) C.C. Berg ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus antandronarum,K001872249,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus antandronarum (H. Perrier) C.C. Berg ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus antandronarum,K001932547,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus antandronarum (H. Perrier) C.C. Berg ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus antandronarum,K001872247,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus antandronarum (H. Perrier) C.C. Berg ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus botryoides,K000952821,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus botryoides Baker ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus botryoides,K000243438,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus botryoides Baker ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus botryoides,K000243439,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus botryoides Baker ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus brachyclada,K000243423,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus brachyclada Baker ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus brachyclada,K000243416,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus brachyclada Baker ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus brachyclada,K000243422,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus brachyclada Baker ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus brachyclada,K001932231,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus brachyclada Baker ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus brachyclada,K001932550,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus brachyclada Baker ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus lutea,K000243446,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus lutea Vahl ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus lutea,K000243448,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus lutea Vahl ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus lutea,K000243442,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus lutea Vahl ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus lutea,K000243447,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus lutea Vahl ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus lutea,K000243445,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus lutea Vahl ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus pachyclada,K001909998,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus pachyclada Baker ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus pachyclada,K000751071,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus pachyclada Baker ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus pachyclada,K000243413,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus pachyclada Baker ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus pachyclada,K000243418,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus pachyclada Baker ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus pachyclada,K000243419,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus pachyclada Baker ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus politoria,K000243417,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus politoria Lam. ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus politoria,K000243421,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus politoria Lam. ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus politoria,K000243425,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus politoria Lam. ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus politoria,K000243424,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus politoria Lam. ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus reflexa,K000243460,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus reflexa Thunb. ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus reflexa,K000243459,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus reflexa Thunb. ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus reflexa,K000243458,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus reflexa Thunb. ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus reflexa,K000243457,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus reflexa Thunb. ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus reflexa,K000243456,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus reflexa Thunb. ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus tiliifolia,K000243433,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus tiliifolia Baker ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus tiliifolia,K001909996,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus tiliifolia Baker ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus tiliifolia,K000243434,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus tiliifolia Baker ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Ficus tiliifolia,K000664571,Eudicots-Rosids,Rosales,Moraceae,Ficus,Ficus tiliifolia Baker ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Trilepisium madagascariense,K000952362,Eudicots-Rosids,Rosales,Moraceae,Trilepisium,Trilepisium madagascariense DC. ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Trilepisium madagascariense,K000618259,Eudicots-Rosids,Rosales,Moraceae,Trilepisium,Trilepisium madagascariense DC. ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Trilepisium madagascariense,K000936875,Eudicots-Rosids,Rosales,Moraceae,Trilepisium,Trilepisium madagascariense DC. ,,tree,alternate,simple,pinnate,entire,caducous,white latex,absent,absent
Bathiorhamnus louvelii,K004530710,Eudicots-Rosids,Rosales,Rhamnaceae,Bathiorhamnus,Bathiorhamnus louvelii (H. Perrier) Capuron ,,tree,alternate,simple,pinnate,entire,present,none,absent,absent
Bathiorhamnus louvelii,K004530708,Eudicots-Rosids,Rosales,Rhamnaceae,Bathiorhamnus,Bathiorhamnus louvelii (H. Perrier) Capuron ,,tree,alternate,simple,pinnate,entire,present,none,absent,absent
Bathiorhamnus louvelii,K004530711,Eudicots-Rosids,Rosales,Rhamnaceae,Bathiorhamnus,Bathiorhamnus louvelii (H. Perrier) Capuron ,,tree,alternate,simple,pinnate,entire,present,none,absent,absent
Bathiorhamnus louvelii,K004530709,Eudicots-Rosids,Rosales,Rhamnaceae,Bathiorhamnus,Bathiorhamnus louvelii (H. Perrier) Capuron ,,tree,alternate,simple,pinnate,entire,present,none,absent,absent
Bathiorhamnus louvelii,K001769376,Eudicots-Rosids,Rosales,Rhamnaceae,Bathiorhamnus,Bathiorhamnus louvelii (H. Perrier) Capuron ,,tree,alternate,simple,pinnate,entire,present,none,absent,absent
Colubrina articulata,K001929263,Eudicots-Rosids,Rosales,Rhamnaceae,Colubrina,Colubrina articulata (Capuron) Figueiredo ,,tree,alternate,simple,pinnate,toothed,caducous,none,absent,absent
Colubrina articulata,K004716899,Eudicots-Rosids,Rosales,Rhamnaceae,Colubrina,Colubrina articulata (Capuron) Figueiredo ,,tree,alternate,simple,pinnate,toothed,caducous,none,absent,absent
Colubrina articulata,K000036323,Eudicots-Rosids,Rosales,Rhamnaceae,Colubrina,Colubrina articulata (Capuron) Figueiredo ,,tree,alternate,simple,pinnate,toothed,caducous,none,absent,absent
Colubrina articulata,K000036324,Eudicots-Rosids,Rosales,Rhamnaceae,Colubrina,Colubrina articulata (Capuron) Figueiredo ,,tree,alternate,simple,pinnate,toothed,caducous,none,absent,absent
Colubrina articulata,K000037491,Eudicots-Rosids,Rosales,Rhamnaceae,Colubrina,Colubrina articulata (Capuron) Figueiredo ,,tree,alternate,simple,pinnate,toothed,caducous,none,absent,absent
Gouania myriocarpa,K004523201,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,Gouania myriocarpa Tul. ,,climber,alternate,simple,pinnate,toothed,caducous,none,absent,present
Gouania myriocarpa,K004523199,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,Gouania myriocarpa Tul. ,,climber,alternate,simple,pinnate,toothed,caducous,none,absent,present
Gouania myriocarpa,K004523200,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,Gouania myriocarpa Tul. ,,climber,alternate,simple,pinnate,toothed,caducous,none,absent,present
Gouania myriocarpa,K004523202,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,Gouania myriocarpa Tul. ,,climber,alternate,simple,pinnate,toothed,caducous,none,absent,present
Gouania myriocarpa,K004523198,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,Gouania myriocarpa Tul. ,,climber,alternate,simple,pinnate,toothed,caducous,none,absent,present
Gouania phillipsonii,K001931782,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,Gouania phillipsonii Buerki ,,climber,alternate,simple,pinnate,toothed,caducous,none,absent,present
Gouania phillipsonii,K004523233,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,Gouania phillipsonii Buerki ,,climber,alternate,simple,pinnate,toothed,caducous,none,absent,present
Gouania phillipsonii,K004523232,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,Gouania phillipsonii Buerki ,,climber,alternate,simple,pinnate,toothed,caducous,none,absent,present
Gouania phillipsonii,K001342064,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,Gouania phillipsonii Buerki ,,climber,alternate,simple,pinnate,toothed,caducous,none,absent,present
Gouania phillipsonii,K004523231,Eudicots-Rosids,Rosales,Rhamnaceae,Gouania,Gouania phillipsonii Buerki ,,climber,alternate,simple,pinnate,toothed,caducous,none,absent,present
Alchemilla cryptantha,K004615720,Eudicots-Rosids,Rosales,Rosaceae,Alchemilla,Alchemilla cryptantha Steud. ex A. Rich. ,,shrub,alternate,palmate,palmate,toothed,present,none,absent,absent
Alchemilla cryptantha,K001931889,Eudicots-Rosids,Rosales,Rosaceae,Alchemilla,Alchemilla cryptantha Steud. ex A. Rich. ,,shrub,alternate,palmate,palmate,toothed,present,none,absent,absent
Alchemilla cryptantha,K001925358,Eudicots-Rosids,Rosales,Rosaceae,Alchemilla,Alchemilla cryptantha Steud. ex A. Rich. ,,shrub,alternate,palmate,palmate,toothed,present,none,absent,absent
Fragaria vesca,K004650051,Eudicots-Rosids,Rosales,Rosaceae,Fragaria,Fragaria vesca L. ,,herb,alternate,trifoliolate,pinnate,toothed,present,none,absent,absent
Rubus apetalus,K001931887,Eudicots-Rosids,Rosales,Rosaceae,Rubus,Rubus apetalus Poir. ,,climber,alternate,trifoliolate,pinnate,toothed,present,none,prickles,absent
Rubus apetalus,K004676283,Eudicots-Rosids,Rosales,Rosaceae,Rubus,Rubus apetalus Poir. ,,climber,alternate,trifoliolate,pinnate,toothed,present,none,prickles,absent
Rubus apetalus,K004676282,Eudicots-Rosids,Rosales,Rosaceae,Rubus,Rubus apetalus Poir. ,,climber,alternate,trifoliolate,pinnate,toothed,present,none,prickles,absent
Elatostema madagascariense,K000575252,Eudicots-Rosids,Rosales,Urticaceae,Elatostema,Elatostema madagascariense Wedd. ,,herb;shrub,alternate,simple,pinnate,toothed,present,none,absent,absent
Elatostema madagascariense,K000575253,Eudicots-Rosids,Rosales,Urticaceae,Elatostema,Elatostema madagascariense Wedd. ,,herb;shrub,alternate,simple,pinnate,toothed,present,none,absent,absent
Elatostema madagascariense,K000242955,Eudicots-Rosids,Rosales,Urticaceae,Elatostema,Elatostema madagascariense Wedd. ,,herb;shrub,alternate,simple,pinnate,toothed,present,none,absent,absent
Elatostema madagascariense,K000242954,Eudicots-Rosids,Rosales,Urticaceae,Elatostema,Elatostema madagascariense Wedd. ,,herb;shrub,alternate,simple,pinnate,toothed,present,none,absent,absent
Elatostema madagascariense,K000242956,Eudicots-Rosids,Rosales,Urticaceae,Elatostema,Elatostema madagascariense Wedd. ,,herb;shrub,alternate,simple,pinnate,toothed,present,none,absent,absent
Laportea floribunda,K001906723,Eudicots-Rosids,Rosales,Urticaceae,Laportea,Laportea floribunda (Baker) Leandri ,,tree,alternate,simple,pinnate,toothed,present,none,prickles,absent
Laportea floribunda,K000242862,Eudicots-Rosids,Rosales,Urticaceae,Laportea,Laportea floribunda (Baker) Leandri ,,tree,alternate,simple,pinnate,toothed,present,none,prickles,absent
Laportea floribunda,K001906715,Eudicots-Rosids,Rosales,Urticaceae,Laportea,Laportea floribunda (Baker) Leandri ,,tree,alternate,simple,pinnate,toothed,present,none,prickles,absent
Laportea floribunda,K003630147,Eudicots-Rosids,Rosales,Urticaceae,Laportea,Laportea floribunda (Baker) Leandri ,,tree,alternate,simple,pinnate,toothed,present,none,prickles,absent
Laportea floribunda,K000798317,Eudicots-Rosids,Rosales,Urticaceae,Laportea,Laportea floribunda (Baker) Leandri ,,tree,alternate,simple,pinnate,toothed,present,none,prickles,absent
Laportea humblotii,K003630265,Eudicots-Rosids,Rosales,Urticaceae,Laportea,Laportea humblotii (Baill.) Friis ,,epiphyte;herb;shrub,alternate,simple,pinnate,toothed,present,none,prickles,absent
Laportea humblotii,K000798318,Eudicots-Rosids,Rosales,Urticaceae,Laportea,Laportea humblotii (Baill.) Friis ,,epiphyte;herb;shrub,alternate,simple,pinnate,toothed,present,none,prickles,absent
Laportea humblotii,K000242865,Eudicots-Rosids,Rosales,Urticaceae,Laportea,Laportea humblotii (Baill.) Friis ,,epiphyte;herb;shrub,alternate,simple,pinnate,toothed,present,none,prickles,absent
Laportea humblotii,K003630266,Eudicots-Rosids,Rosales,Urticaceae,Laportea,Laportea humblotii (Baill.) Friis ,,epiphyte;herb;shrub,alternate,simple,pinnate,toothed,present,none,prickles,absent
Laportea oligoloba,K003630164,Eudicots-Rosids,Rosales,Urticaceae,Laportea,Laportea oligoloba (Baker) Friis ,,tree,alternate,simple,pinnate,toothed,present,none,prickles,absent
Laportea oligoloba,K003630163,Eudicots-Rosids,Rosales,Urticaceae,Laportea,Laportea oligoloba (Baker) Friis ,,tree,alternate,simple,pinnate,toothed,present,none,prickles,absent
Laportea oligoloba,K003630162,Eudicots-Rosids,Rosales,Urticaceae,Laportea,Laportea oligoloba (Baker) Friis ,,tree,alternate,simple,pinnate,toothed,present,none,prickles,absent
Laportea oligoloba,K000242866,Eudicots-Rosids,Rosales,Urticaceae,Laportea,Laportea oligoloba (Baker) Friis ,,tree,alternate,simple,pinnate,toothed,present,none,prickles,absent
Laportea oligoloba,K000242863,Eudicots-Rosids,Rosales,Urticaceae,Laportea,Laportea oligoloba (Baker) Friis ,,tree,alternate,simple,pinnate,toothed,present,none,prickles,absent
Pilea longifolia,K001403337,Eudicots-Rosids,Rosales,Urticaceae,Pilea,Pilea longifolia Baker ,,herb,opposite,simple,pinnate,toothed,present,none,absent,absent
Pilea longifolia,K000242923,Eudicots-Rosids,Rosales,Urticaceae,Pilea,Pilea longifolia Baker ,,herb,opposite,simple,pinnate,toothed,present,none,absent,absent
Pilea longifolia,K000952307,Eudicots-Rosids,Rosales,Urticaceae,Pilea,Pilea longifolia Baker ,,herb,opposite,simple,pinnate,toothed,present,none,absent,absent
Pilea longifolia,K001403338,Eudicots-Rosids,Rosales,Urticaceae,Pilea,Pilea longifolia Baker ,,herb,opposite,simple,pinnate,toothed,present,none,absent,absent
Pilea longifolia,K001403339,Eudicots-Rosids,Rosales,Urticaceae,Pilea,Pilea longifolia Baker ,,herb,opposite,simple,pinnate,toothed,present,none,absent,absent
Pilea rivularis,K001403376,Eudicots-Rosids,Rosales,Urticaceae,Pilea,Pilea rivularis Wedd. ,,shrub,opposite,simple,pinnate,toothed,present,none,absent,absent
Pilea rivularis,K001403375,Eudicots-Rosids,Rosales,Urticaceae,Pilea,Pilea rivularis Wedd. ,,shrub,opposite,simple,pinnate,toothed,present,none,absent,absent
Pilea rivularis,K000242931,Eudicots-Rosids,Rosales,Urticaceae,Pilea,Pilea rivularis Wedd. ,,shrub,opposite,simple,pinnate,toothed,present,none,absent,absent
Pilea tetraphylla,K000242927,Eudicots-Rosids,Rosales,Urticaceae,Pilea,Pilea tetraphylla (Steud.) Blume ,,herb,opposite,simple,pinnate,toothed,present,none,absent,absent
Pilea tetraphylla,K001403371,Eudicots-Rosids,Rosales,Urticaceae,Pilea,Pilea tetraphylla (Steud.) Blume ,,herb,opposite,simple,pinnate,toothed,present,none,absent,absent
Pilea tetraphylla,K001403372,Eudicots-Rosids,Rosales,Urticaceae,Pilea,Pilea tetraphylla (Steud.) Blume ,,herb,opposite,simple,pinnate,toothed,present,none,absent,absent
Abrahamia ditimena,K002226745,Eudicots-Rosids,Sapindales,Anacardiaceae,Abrahamia,Abrahamia ditimena (H. Perrier) Randrian. & Lowry ,,tree,alternate,imparipinnate,pinnate,entire,absent,clear resin,absent,absent
Abrahamia ditimena,K002226744,Eudicots-Rosids,Sapindales,Anacardiaceae,Abrahamia,Abrahamia ditimena (H. Perrier) Randrian. & Lowry ,,tree,alternate,imparipinnate,pinnate,entire,absent,clear resin,absent,absent
Abrahamia ditimena,K000751918,Eudicots-Rosids,Sapindales,Anacardiaceae,Abrahamia,Abrahamia ditimena (H. Perrier) Randrian. & Lowry ,,tree,alternate,imparipinnate,pinnate,entire,absent,clear resin,absent,absent
Abrahamia ditimena,K000751889,Eudicots-Rosids,Sapindales,Anacardiaceae,Abrahamia,Abrahamia ditimena (H. Perrier) Randrian. & Lowry ,,tree,alternate,imparipinnate,pinnate,entire,absent,clear resin,absent,absent
Abrahamia lenticellata,K002226833,Eudicots-Rosids,Sapindales,Anacardiaceae,Abrahamia,Abrahamia lenticellata Randrian. & Lowry ,,tree,alternate,imparipinnate,pinnate,entire,absent,clear resin,absent,absent
Abrahamia lenticellata,K002226832,Eudicots-Rosids,Sapindales,Anacardiaceae,Abrahamia,Abrahamia lenticellata Randrian. & Lowry ,,tree,alternate,imparipinnate,pinnate,entire,absent,clear resin,absent,absent
Abrahamia lenticellata,K002226831,Eudicots-Rosids,Sapindales,Anacardiaceae,Abrahamia,Abrahamia lenticellata Randrian. & Lowry ,,tree,alternate,imparipinnate,pinnate,entire,absent,clear resin,absent,absent
Abrahamia lenticellata,K002226829,Eudicots-Rosids,Sapindales,Anacardiaceae,Abrahamia,Abrahamia lenticellata Randrian. & Lowry ,,tree,alternate,imparipinnate,pinnate,entire,absent,clear resin,absent,absent
Abrahamia lenticellata,K002226830,Eudicots-Rosids,Sapindales,Anacardiaceae,Abrahamia,Abrahamia lenticellata Randrian. & Lowry ,,tree,alternate,imparipinnate,pinnate,entire,absent,clear resin,absent,absent
