TaxonomicName,CatalogueNumber,Clade,Order,Family,Genus,FullName,VernacularName,Habit,LeafArrangement,LeafForm,LeafVenation,LeafMargin,Stipules,Exudate,StemArmature,Tendrils
Millettia richardiana,K000263223,Eudicots-Rosids,Fabales,Fabaceae,Millettia,Millettia richardiana (Baill.) Du Puy & Labat ,,shrub;tree,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Millettia richardiana,K000263224,Eudicots-Rosids,Fabales,Fabaceae,Millettia,Millettia richardiana (Baill.) Du Puy & Labat ,,shrub;tree,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Millettia richardiana,K000263225,Eudicots-Rosids,Fabales,Fabaceae,Millettia,Millettia richardiana (Baill.) Du Puy & Labat ,,shrub;tree,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Millettia richardiana,K000858653,Eudicots-Rosids,Fabales,Fabaceae,Millettia,Millettia richardiana (Baill.) Du Puy & Labat ,,shrub;tree,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Mimosa nossibiensis,K000232385,Eudicots-Rosids,Fabales,Fabaceae,Mimosa,Mimosa nossibiensis Benth. ,,climber,alternate,bipinnate,pinnate,entire,spiny,none,spines,absent
Mimosa nossibiensis,K000937491,Eudicots-Rosids,Fabales,Fabaceae,Mimosa,Mimosa nossibiensis Benth. ,,climber,alternate,bipinnate,pinnate,entire,spiny,none,spines,absent
Mimosa nossibiensis,K000937491_a,Eudicots-Rosids,Fabales,Fabaceae,Mimosa,Mimosa nossibiensis Benth. ,,climber,alternate,bipinnate,pinnate,entire,spiny,none,spines,absent
Mimosa nossibiensis,K002340153,Eudicots-Rosids,Fabales,Fabaceae,Mimosa,Mimosa nossibiensis Benth. ,,climber,alternate,bipinnate,pinnate,entire,spiny,none,spines,absent
Mimosa nossibiensis,K002340154,Eudicots-Rosids,Fabales,Fabaceae,Mimosa,Mimosa nossibiensis Benth. ,,climber,alternate,bipinnate,pinnate,entire,spiny,none,spines,absent
Mimosa savokaea,K000264783,Eudicots-Rosids,Fabales,Fabaceae,Mimosa,Mimosa savokaea Villiers ,,climber,alternate,bipinnate,pinnate,entire,spiny,none,spines,absent
Mimosa savokaea,K000387178,Eudicots-Rosids,Fabales,Fabaceae,Mimosa,Mimosa savokaea Villiers ,,climber,alternate,bipinnate,pinnate,entire,spiny,none,spines,absent
Mucuna pruriens,K000952131,Eudicots-Rosids,Fabales,Fabaceae,Mucuna,Mucuna pruriens (L.) DC. ,,climber;herb;shrub,alternate,trifoliolate,pinnate,entire,present,none,absent,absent
Mucuna pruriens,K001861389,Eudicots-Rosids,Fabales,Fabaceae,Mucuna,Mucuna pruriens (L.) DC. ,,climber;herb;shrub,alternate,trifoliolate,pinnate,entire,present,none,absent,absent
Mucuna pruriens,K001861390,Eudicots-Rosids,Fabales,Fabaceae,Mucuna,Mucuna pruriens (L.) DC. ,,climber;herb;shrub,alternate,trifoliolate,pinnate,entire,present,none,absent,absent
Mucuna pruriens,K001861391,Eudicots-Rosids,Fabales,Fabaceae,Mucuna,Mucuna pruriens (L.) DC. ,,climber;herb;shrub,alternate,trifoliolate,pinnate,entire,present,none,absent,absent
Mundulea sericea,K000664244,Eudicots-Rosids,Fabales,Fabaceae,Mundulea,Mundulea sericea (Willd.) A. Chev. ,,shrub;tree,alternate,imparipinnate,pinnate,entire,caducous,none,absent,absent
Mundulea sericea,K000751343,Eudicots-Rosids,Fabales,Fabaceae,Mundulea,Mundulea sericea (Willd.) A. Chev. ,,shrub;tree,alternate,imparipinnate,pinnate,entire,caducous,none,absent,absent
Neoapaloxylon madagascariense,K000418027,Eudicots-Rosids,Fabales,Fabaceae,Neoapaloxylon,Neoapaloxylon madagascariense (Drake) Rauschert ,,tree,alternate,paripinnate,pinnate,entire,caducous,none,absent,absent
Neoapaloxylon madagascariense,K002519858,Eudicots-Rosids,Fabales,Fabaceae,Neoapaloxylon,Neoapaloxylon madagascariense (Drake) Rauschert ,,tree,alternate,paripinnate,pinnate,entire,caducous,none,absent,absent
Neoapaloxylon madagascariense,K002519859,Eudicots-Rosids,Fabales,Fabaceae,Neoapaloxylon,Neoapaloxylon madagascariense (Drake) Rauschert ,,tree,alternate,paripinnate,pinnate,entire,caducous,none,absent,absent
Ophrestia madagascariensis,K000387143,Eudicots-Rosids,Fabales,Fabaceae,Ophrestia,Ophrestia madagascariensis (F.J. Herm.) Verdc. ,,climber,alternate,trifoliolate,pinnate,entire,present,none,absent,absent
Ophrestia madagascariensis,K000387143_a,Eudicots-Rosids,Fabales,Fabaceae,Ophrestia,Ophrestia madagascariensis (F.J. Herm.) Verdc. ,,climber,alternate,trifoliolate,pinnate,entire,present,none,absent,absent
Ophrestia madagascariensis,K000387144,Eudicots-Rosids,Fabales,Fabaceae,Ophrestia,Ophrestia madagascariensis (F.J. Herm.) Verdc. ,,climber,alternate,trifoliolate,pinnate,entire,present,none,absent,absent
Ophrestia madagascariensis,K000387144_a,Eudicots-Rosids,Fabales,Fabaceae,Ophrestia,Ophrestia madagascariensis (F.J. Herm.) Verdc. ,,climber,alternate,trifoliolate,pinnate,entire,present,none,absent,absent
Ophrestia madagascariensis,K000387145,Eudicots-Rosids,Fabales,Fabaceae,Ophrestia,Ophrestia madagascariensis (F.J. Herm.) Verdc. ,,climber,alternate,trifoliolate,pinnate,entire,present,none,absent,absent
Ophrestia madagascariensis,K000387146,Eudicots-Rosids,Fabales,Fabaceae,Ophrestia,Ophrestia madagascariensis (F.J. Herm.) Verdc. ,,climber,alternate,trifoliolate,pinnate,entire,present,none,absent,absent
Ophrestia madagascariensis,K000387146_a,Eudicots-Rosids,Fabales,Fabaceae,Ophrestia,Ophrestia madagascariensis (F.J. Herm.) Verdc. ,,climber,alternate,trifoliolate,pinnate,entire,present,none,absent,absent
Ophrestia madagascariensis,K000387147,Eudicots-Rosids,Fabales,Fabaceae,Ophrestia,Ophrestia madagascariensis (F.J. Herm.) Verdc. ,,climber,alternate,trifoliolate,pinnate,entire,present,none,absent,absent
Ormocarpopsis aspera,K000393492,Eudicots-Rosids,Fabales,Fabaceae,Ormocarpopsis,Ormocarpopsis aspera R. Vig. ,,shrub;tree,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Ormocarpopsis aspera,K000393493,Eudicots-Rosids,Fabales,Fabaceae,Ormocarpopsis,Ormocarpopsis aspera R. Vig. ,,shrub;tree,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Ormocarpopsis aspera,K000393493_a,Eudicots-Rosids,Fabales,Fabaceae,Ormocarpopsis,Ormocarpopsis aspera R. Vig. ,,shrub;tree,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Ormocarpopsis aspera,K001521170,Eudicots-Rosids,Fabales,Fabaceae,Ormocarpopsis,Ormocarpopsis aspera R. Vig. ,,shrub;tree,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Phylloxylon perrieri,K000392715,Eudicots-Rosids,Fabales,Fabaceae,Phylloxylon,Phylloxylon perrieri Drake ,,shrub;tree,alternate,phyllode,pinnate,entire,caducous,none,absent,absent
Phylloxylon perrieri,K000392716,Eudicots-Rosids,Fabales,Fabaceae,Phylloxylon,Phylloxylon perrieri Drake ,,shrub;tree,alternate,phyllode,pinnate,entire,caducous,none,absent,absent
Phylloxylon perrieri,K000690191,Eudicots-Rosids,Fabales,Fabaceae,Phylloxylon,Phylloxylon perrieri Drake ,,shrub;tree,alternate,phyllode,pinnate,entire,caducous,none,absent,absent
Polhillides velutina,K003239187,Eudicots-Rosids,Fabales,Fabaceae,Polhillides,Polhillides velutina (Willd.) H. Ohashi & K. Ohashi ,,herb;shrub,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Polhillides velutina,K003239188,Eudicots-Rosids,Fabales,Fabaceae,Polhillides,Polhillides velutina (Willd.) H. Ohashi & K. Ohashi ,,herb;shrub,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Polhillides velutina,K003239189,Eudicots-Rosids,Fabales,Fabaceae,Polhillides,Polhillides velutina (Willd.) H. Ohashi & K. Ohashi ,,herb;shrub,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Polhillides velutina,K003239190,Eudicots-Rosids,Fabales,Fabaceae,Polhillides,Polhillides velutina (Willd.) H. Ohashi & K. Ohashi ,,herb;shrub,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Pongamiopsis pervilleana,K000263199,Eudicots-Rosids,Fabales,Fabaceae,Pongamiopsis,Pongamiopsis pervilleana (Baill.) R. Vig. ,,shrub;tree,alternate,imparipinnate,pinnate,entire,caducous,none,absent,absent
Pongamiopsis pervilleana,K000263200,Eudicots-Rosids,Fabales,Fabaceae,Pongamiopsis,Pongamiopsis pervilleana (Baill.) R. Vig. ,,shrub;tree,alternate,imparipinnate,pinnate,entire,caducous,none,absent,absent
Pongamiopsis pervilleana,K000263201,Eudicots-Rosids,Fabales,Fabaceae,Pongamiopsis,Pongamiopsis pervilleana (Baill.) R. Vig. ,,shrub;tree,alternate,imparipinnate,pinnate,entire,caducous,none,absent,absent
Pongamiopsis pervilleana,K000263202,Eudicots-Rosids,Fabales,Fabaceae,Pongamiopsis,Pongamiopsis pervilleana (Baill.) R. Vig. ,,shrub;tree,alternate,imparipinnate,pinnate,entire,caducous,none,absent,absent
Pongamiopsis pervilleana,K000263203,Eudicots-Rosids,Fabales,Fabaceae,Pongamiopsis,Pongamiopsis pervilleana (Baill.) R. Vig. ,,shrub;tree,alternate,imparipinnate,pinnate,entire,caducous,none,absent,absent
Rhynchosia madagascariensis,K000263811,Eudicots-Rosids,Fabales,Fabaceae,Rhynchosia,Rhynchosia madagascariensis R. Vig. ,,climber;herb,alternate,trifoliolate,palmate,entire,present,none,absent,absent
Rhynchosia madagascariensis,K001037323,Eudicots-Rosids,Fabales,Fabaceae,Rhynchosia,Rhynchosia madagascariensis R. Vig. ,,climber;herb,alternate,trifoliolate,palmate,entire,present,none,absent,absent
Rhynchosia madagascariensis,K003985131,Eudicots-Rosids,Fabales,Fabaceae,Rhynchosia,Rhynchosia madagascariensis R. Vig. ,,climber;herb,alternate,trifoliolate,palmate,entire,present,none,absent,absent
Rhynchosia madagascariensis,K003985132,Eudicots-Rosids,Fabales,Fabaceae,Rhynchosia,Rhynchosia madagascariensis R. Vig. ,,climber;herb,alternate,trifoliolate,palmate,entire,present,none,absent,absent
Rhynchosia madagascariensis,K003985133,Eudicots-Rosids,Fabales,Fabaceae,Rhynchosia,Rhynchosia madagascariensis R. Vig. ,,climber;herb,alternate,trifoliolate,palmate,entire,present,none,absent,absent
Samanea saman,K002634265,Eudicots-Rosids,Fabales,Fabaceae,Samanea,Samanea saman (Jacq.) Merr. ,,tree,alternate,bipinnate,pinnate,entire,caducous,none,absent,absent
Senegalia pervillei,K000936320,Eudicots-Rosids,Fabales,Fabaceae,Senegalia,Senegalia pervillei (Benth.) Boatwr. ,,climber,alternate,bipinnate,pinnate,entire,spiny,none,spines,absent
Senegalia pervillei,K001270826,Eudicots-Rosids,Fabales,Fabaceae,Senegalia,Senegalia pervillei (Benth.) Boatwr. ,,climber,alternate,bipinnate,pinnate,entire,spiny,none,spines,absent
Senegalia pervillei,K001609794,Eudicots-Rosids,Fabales,Fabaceae,Senegalia,Senegalia pervillei (Benth.) Boatwr. ,,climber,alternate,bipinnate,pinnate,entire,spiny,none,spines,absent
Senegalia polhillii,K001609762,Eudicots-Rosids,Fabales,Fabaceae,Senegalia,Senegalia polhillii (Villiers & Du Puy) Boatwr. ,,climber,alternate,bipinnate,pinnate,entire,spiny,none,spines,absent
Senegalia polhillii,K001609763,Eudicots-Rosids,Fabales,Fabaceae,Senegalia,Senegalia polhillii (Villiers & Du Puy) Boatwr. ,,climber,alternate,bipinnate,pinnate,entire,spiny,none,spines,absent
Senna obtusifolia,K000417525,Eudicots-Rosids,Fabales,Fabaceae,Senna,Senna obtusifolia (L.) H.S. Irwin & Barneby ,,herb;shrub,alternate,paripinnate,pinnate,entire,present,none,absent,absent
Senna obtusifolia,K000493966,Eudicots-Rosids,Fabales,Fabaceae,Senna,Senna obtusifolia (L.) H.S. Irwin & Barneby ,,herb;shrub,alternate,paripinnate,pinnate,entire,present,none,absent,absent
Senna obtusifolia,K001870001,Eudicots-Rosids,Fabales,Fabaceae,Senna,Senna obtusifolia (L.) H.S. Irwin & Barneby ,,herb;shrub,alternate,paripinnate,pinnate,entire,present,none,absent,absent
Senna obtusifolia,K003002482,Eudicots-Rosids,Fabales,Fabaceae,Senna,Senna obtusifolia (L.) H.S. Irwin & Barneby ,,herb;shrub,alternate,paripinnate,pinnate,entire,present,none,absent,absent
Senna obtusifolia,K003002483,Eudicots-Rosids,Fabales,Fabaceae,Senna,Senna obtusifolia (L.) H.S. Irwin & Barneby ,,herb;shrub,alternate,paripinnate,pinnate,entire,present,none,absent,absent
Stylosanthes erecta,K003031331,Eudicots-Rosids,Fabales,Fabaceae,Stylosanthes,Stylosanthes erecta P. Beauv. ,,shrub,alternate,trifoliolate,pinnate,entire,present,none,absent,absent
Stylosanthes erecta,K003031766,Eudicots-Rosids,Fabales,Fabaceae,Stylosanthes,Stylosanthes erecta P. Beauv. ,,shrub,alternate,trifoliolate,pinnate,entire,present,none,absent,absent
Stylosanthes erecta,K003031767,Eudicots-Rosids,Fabales,Fabaceae,Stylosanthes,Stylosanthes erecta P. Beauv. ,,shrub,alternate,trifoliolate,pinnate,entire,present,none,absent,absent
Stylosanthes erecta,K003031768,Eudicots-Rosids,Fabales,Fabaceae,Stylosanthes,Stylosanthes erecta P. Beauv. ,,shrub,alternate,trifoliolate,pinnate,entire,present,none,absent,absent
Stylosanthes erecta,K003031769,Eudicots-Rosids,Fabales,Fabaceae,Stylosanthes,Stylosanthes erecta P. Beauv. ,,shrub,alternate,trifoliolate,pinnate,entire,present,none,absent,absent
Tamarindus indica,K000383030,Eudicots-Rosids,Fabales,Fabaceae,Tamarindus,Tamarindus indica L. ,,tree,alternate,paripinnate,pinnate,entire,caducous,none,absent,absent
Tamarindus indica,K000383031,Eudicots-Rosids,Fabales,Fabaceae,Tamarindus,Tamarindus indica L. ,,tree,alternate,paripinnate,pinnate,entire,caducous,none,absent,absent
Tamarindus indica,K000383032,Eudicots-Rosids,Fabales,Fabaceae,Tamarindus,Tamarindus indica L. ,,tree,alternate,paripinnate,pinnate,entire,caducous,none,absent,absent
Tamarindus indica,K000383033,Eudicots-Rosids,Fabales,Fabaceae,Tamarindus,Tamarindus indica L. ,,tree,alternate,paripinnate,pinnate,entire,caducous,none,absent,absent
Tamarindus indica,K000383034,Eudicots-Rosids,Fabales,Fabaceae,Tamarindus,Tamarindus indica L. ,,tree,alternate,paripinnate,pinnate,entire,caducous,none,absent,absent
Tephrosia reptans,K000262924,Eudicots-Rosids,Fabales,Fabaceae,Tephrosia,Tephrosia reptans Baker ,,herb;shrub,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Tephrosia reptans,K000262925,Eudicots-Rosids,Fabales,Fabaceae,Tephrosia,Tephrosia reptans Baker ,,herb;shrub,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Tephrosia reptans,K001036650,Eudicots-Rosids,Fabales,Fabaceae,Tephrosia,Tephrosia reptans Baker ,,herb;shrub,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Tephrosia reptans,K003223844,Eudicots-Rosids,Fabales,Fabaceae,Tephrosia,Tephrosia reptans Baker ,,herb;shrub,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Tephrosia reptans,K003223845,Eudicots-Rosids,Fabales,Fabaceae,Tephrosia,Tephrosia reptans Baker ,,herb;shrub,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Tephrosia villosa,K001521153,Eudicots-Rosids,Fabales,Fabaceae,Tephrosia,Tephrosia villosa (L.) Pers. ,,herb,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Tsoala tubiflora,K000384379,Eudicots-Rosids,Fabales,Fabaceae,Tsoala,Tsoala tubiflora Bosser & D'Arcy ,,shrub;tree,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Tsoala tubiflora,K000384380,Eudicots-Rosids,Fabales,Fabaceae,Tsoala,Tsoala tubiflora Bosser & D'Arcy ,,shrub;tree,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Tsoala tubiflora,K001822379,Eudicots-Rosids,Fabales,Fabaceae,Tsoala,Tsoala tubiflora Bosser & D'Arcy ,,shrub;tree,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Tsoala tubiflora,K001822380,Eudicots-Rosids,Fabales,Fabaceae,Tsoala,Tsoala tubiflora Bosser & D'Arcy ,,shrub;tree,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Tsoala tubiflora,K001822381,Eudicots-Rosids,Fabales,Fabaceae,Tsoala,Tsoala tubiflora Bosser & D'Arcy ,,shrub;tree,alternate,imparipinnate,pinnate,entire,present,none,absent,absent
Polygala schoenlankii,K000753815,Eudicots-Rosids,Fabales,Polygalaceae,Polygala,Polygala schoenlankii O. Hoffm. & Hildebrandt ,,herb,alternate,simple,pinnate,entire,absent,none,absent,absent
Polygala schoenlankii,K000753961,Eudicots-Rosids,Fabales,Polygalaceae,Polygala,Polygala schoenlankii O. Hoffm. & Hildebrandt ,,herb,alternate,simple,pinnate,entire,absent,none,absent,absent
Polygala schoenlankii,K000952724,Eudicots-Rosids,Fabales,Polygalaceae,Polygala,Polygala schoenlankii O. Hoffm. & Hildebrandt ,,herb,alternate,simple,pinnate,entire,absent,none,absent,absent
Polygala schoenlankii,K002746419,Eudicots-Rosids,Fabales,Polygalaceae,Polygala,Polygala schoenlankii O. Hoffm. & Hildebrandt ,,herb,alternate,simple,pinnate,entire,absent,none,absent,absent
Polygala schoenlankii,K002746420,Eudicots-Rosids,Fabales,Polygalaceae,Polygala,Polygala schoenlankii O. Hoffm. & Hildebrandt ,,herb,alternate,simple,pinnate,entire,absent,none,absent,absent
Polygala subdioica,K002746425,Eudicots-Rosids,Fabales,Polygalaceae,Polygala,Polygala subdioica H. Perrier ,,herb,alternate,simple,pinnate,entire,absent,none,absent,absent
Calophyllum recedens,K000240188,Eudicots-Rosids,Malpighiales,Calophyllaceae,Calophyllum,Calophyllum recedens Jum. & H. Perrier ,,tree,opposite,simple,parallel,entire,absent,yellow latex,absent,absent
Calophyllum recedens,K003461153,Eudicots-Rosids,Malpighiales,Calophyllaceae,Calophyllum,Calophyllum recedens Jum. & H. Perrier ,,tree,opposite,simple,parallel,entire,absent,yellow latex,absent,absent
Calophyllum recedens,K003461154,Eudicots-Rosids,Malpighiales,Calophyllaceae,Calophyllum,Calophyllum recedens Jum. & H. Perrier ,,tree,opposite,simple,parallel,entire,absent,yellow latex,absent,absent
Calophyllum recedens,K003461155,Eudicots-Rosids,Malpighiales,Calophyllaceae,Calophyllum,Calophyllum recedens Jum. & H. Perrier ,,tree,opposite,simple,parallel,entire,absent,yellow latex,absent,absent
Calophyllum recedens,K003461156,Eudicots-Rosids,Malpighiales,Calophyllaceae,Calophyllum,Calophyllum recedens Jum. & H. Perrier ,,tree,opposite,simple,parallel,entire,absent,yellow latex,absent,absent
Grangeria porosa,K000103240,Eudicots-Rosids,Malpighiales,Chrysobalanaceae,Grangeria,Grangeria porosa Boivin ex Baill. ,,shrub;tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Grangeria porosa,K000103241,Eudicots-Rosids,Malpighiales,Chrysobalanaceae,Grangeria,Grangeria porosa Boivin ex Baill. ,,shrub;tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Grangeria porosa,K000103242,Eudicots-Rosids,Malpighiales,Chrysobalanaceae,Grangeria,Grangeria porosa Boivin ex Baill. ,,shrub;tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Grangeria porosa,K000103243,Eudicots-Rosids,Malpighiales,Chrysobalanaceae,Grangeria,Grangeria porosa Boivin ex Baill. ,,shrub;tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Grangeria porosa,K000103244,Eudicots-Rosids,Malpighiales,Chrysobalanaceae,Grangeria,Grangeria porosa Boivin ex Baill. ,,shrub;tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Garcinia arenicola,K001521024,Eudicots-Rosids,Malpighiales,Clusiaceae,Garcinia,Garcinia arenicola (Jum. & H. Perrier) P.W. Sweeney & Z.S. Rogers ,,shrub;tree,opposite,simple,pinnate,entire,absent,yellow latex,absent,absent
Garcinia arenicola,K003455444,Eudicots-Rosids,Malpighiales,Clusiaceae,Garcinia,Garcinia arenicola (Jum. & H. Perrier) P.W. Sweeney & Z.S. Rogers ,,shrub;tree,opposite,simple,pinnate,entire,absent,yellow latex,absent,absent
Garcinia arenicola,K003455445,Eudicots-Rosids,Malpighiales,Clusiaceae,Garcinia,Garcinia arenicola (Jum. & H. Perrier) P.W. Sweeney & Z.S. Rogers ,,shrub;tree,opposite,simple,pinnate,entire,absent,yellow latex,absent,absent
Dichapetalum bojeri,K000432347,Eudicots-Rosids,Malpighiales,Dichapetalaceae,Dichapetalum,Dichapetalum bojeri (Tul.) Engl. ,,climber;shrub;tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Dichapetalum bojeri,K000432348,Eudicots-Rosids,Malpighiales,Dichapetalaceae,Dichapetalum,Dichapetalum bojeri (Tul.) Engl. ,,climber;shrub;tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Dichapetalum bojeri,K000952665,Eudicots-Rosids,Malpighiales,Dichapetalaceae,Dichapetalum,Dichapetalum bojeri (Tul.) Engl. ,,climber;shrub;tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Dichapetalum madagascariense,K000432341,Eudicots-Rosids,Malpighiales,Dichapetalaceae,Dichapetalum,Dichapetalum madagascariense Poir. ,,climber;shrub;tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Dichapetalum madagascariense,K000664019,Eudicots-Rosids,Malpighiales,Dichapetalaceae,Dichapetalum,Dichapetalum madagascariense Poir. ,,climber;shrub;tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Dichapetalum madagascariense,K000664025,Eudicots-Rosids,Malpighiales,Dichapetalaceae,Dichapetalum,Dichapetalum madagascariense Poir. ,,climber;shrub;tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Dichapetalum madagascariense,K005292989,Eudicots-Rosids,Malpighiales,Dichapetalaceae,Dichapetalum,Dichapetalum madagascariense Poir. ,,climber;shrub;tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Dichapetalum madagascariense,K005292990,Eudicots-Rosids,Malpighiales,Dichapetalaceae,Dichapetalum,Dichapetalum madagascariense Poir. ,,climber;shrub;tree,alternate,simple,pinnate,entire,caducous,none,absent,absent
Nectaropetalum eligulatum,K004777431,Eudicots-Rosids,Malpighiales,Erythroxylaceae,Nectaropetalum,Nectaropetalum eligulatum (H. Perrier) Bardot-Vaucoulon ,,shrub,alternate,simple,pinnate,entire,present,none,absent,absent
Nectaropetalum eligulatum,K004777432,Eudicots-Rosids,Malpighiales,Erythroxylaceae,Nectaropetalum,Nectaropetalum eligulatum (H. Perrier) Bardot-Vaucoulon ,,shrub,alternate,simple,pinnate,entire,present,none,absent,absent
Nectaropetalum eligulatum,K004777433,Eudicots-Rosids,Malpighiales,Erythroxylaceae,Nectaropetalum,Nectaropetalum eligulatum (H. Perrier) Bardot-Vaucoulon ,,shrub,alternate,simple,pinnate,entire,present,none,absent,absent
Acalypha boinensis,K000865853,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Acalypha,Acalypha boinensis Leandri ,,shrub,alternate,simple,pinnate,toothed,present,none,absent,absent
Acalypha boinensis,K000865854,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Acalypha,Acalypha boinensis Leandri ,,shrub,alternate,simple,pinnate,toothed,present,none,absent,absent
Acalypha boinensis,K000865855,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Acalypha,Acalypha boinensis Leandri ,,shrub,alternate,simple,pinnate,toothed,present,none,absent,absent
Acalypha lamiana,K000186503,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Acalypha,Acalypha lamiana Leandri ,,shrub,alternate,simple,pinnate,toothed,present,none,absent,absent
Acalypha lamiana,K001394513,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Acalypha,Acalypha lamiana Leandri ,,shrub,alternate,simple,pinnate,toothed,present,none,absent,absent
Acalypha lamiana,K004042847,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Acalypha,Acalypha lamiana Leandri ,,shrub,alternate,simple,pinnate,toothed,present,none,absent,absent
Acalypha lamiana,K005536643,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Acalypha,Acalypha lamiana Leandri ,,shrub,alternate,simple,pinnate,toothed,present,none,absent,absent
Acalypha lamiana,K005536644,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Acalypha,Acalypha lamiana Leandri ,,shrub,alternate,simple,pinnate,toothed,present,none,absent,absent
Alchornea perrieri,K003490108,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Alchornea,Alchornea perrieri Leandri ,,tree,alternate,simple,pinnate,toothed,caducous,white latex,absent,absent
Alchornea perrieri,K003490151,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Alchornea,Alchornea perrieri Leandri ,,tree,alternate,simple,pinnate,toothed,caducous,white latex,absent,absent
Alchornea perrieri,K003490152,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Alchornea,Alchornea perrieri Leandri ,,tree,alternate,simple,pinnate,toothed,caducous,white latex,absent,absent
Alchornea perrieri,K003490153,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Alchornea,Alchornea perrieri Leandri ,,tree,alternate,simple,pinnate,toothed,caducous,white latex,absent,absent
Alchornea perrieri,K003490154,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Alchornea,Alchornea perrieri Leandri ,,tree,alternate,simple,pinnate,toothed,caducous,white latex,absent,absent
Argomuellera gigantea,K000312449,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Argomuellera,Argomuellera gigantea (Baill.) Pax & K. Hoffm. ,,shrub,alternate,simple,pinnate,toothed,caducous,white latex,absent,absent
Argomuellera gigantea,K000664562,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Argomuellera,Argomuellera gigantea (Baill.) Pax & K. Hoffm. ,,shrub,alternate,simple,pinnate,toothed,caducous,white latex,absent,absent
Argomuellera gigantea,K001641274,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Argomuellera,Argomuellera gigantea (Baill.) Pax & K. Hoffm. ,,shrub,alternate,simple,pinnate,toothed,caducous,white latex,absent,absent
Argomuellera gigantea,K005539065,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Argomuellera,Argomuellera gigantea (Baill.) Pax & K. Hoffm. ,,shrub,alternate,simple,pinnate,toothed,caducous,white latex,absent,absent
Argomuellera gigantea,K005539066,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Argomuellera,Argomuellera gigantea (Baill.) Pax & K. Hoffm. ,,shrub,alternate,simple,pinnate,toothed,caducous,white latex,absent,absent
Croton bocquillonii,K001521179,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Croton,Croton bocquillonii Baill. ,,shrub,alternate,simple,palmate,entire,caducous,red sap,absent,absent
Croton boinensis,K000937778,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Croton,Croton boinensis Leandri ,,shrub,alternate,simple,palmate,entire,caducous,red sap,absent,absent
Croton boinensis,K001040380,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Croton,Croton boinensis Leandri ,,shrub,alternate,simple,palmate,entire,caducous,red sap,absent,absent
Croton greveanus,K001611169,Eudicots-Rosids,Malpighiales,Euphorbiaceae,Croton,Croton greveanus Baill. ,,shrub;tree,alternate,simple,palmate,entire,caducous,red sap,absent,absent
