TaxonomicName,CatalogueNumber,Clade,Order,Family,Genus,FullName,VernacularName,TypeStatus,TypeName,DecimalLatitude,DecimalLongitude,Locality,RecordedBy,RecordNumber,CollectionDate,Country,InstitutionCode,ImageFile,Habit,LeafArrangement,LeafForm,LeafVenation,LeafMargin,Stipules,Exudate,StemArmature,Tendrils,LeafSample,DNAextracted,DNAsequenced,DNAnotes,EditedAt
Leptolaena gautieri,K005645101,,,Sarcolaenaceae,Leptolaena,Leptolaena gautieri,,,,-18.8522,48.2953,,"Rakotovao, C.; Edmond, F.; Razafindasy, R.; Antilahimena, P.; Razanatsoa, M.",1177,2005-02-16 00:00:00,Madagascar,K,K005645101,,,,,,,,,,,,,Not attempted,
Leptolaena gautieri,K005645102,,,Sarcolaenaceae,Leptolaena,Leptolaena gautieri,,,,-18.8539,48.2997,,"Antilahimena, P.; Edmond, F.",3852,2005-09-30 00:00:00,Madagascar,K,K005645102,,,,,,,,,,,,,Not attempted,
Leptolaena gautieri,K005645107,,,Sarcolaenaceae,Leptolaena,Leptolaena gautieri,,,,-13.9833,48.4333,,"Gautier, L.; Messmer, N.; Andriatsiferana, F.",LG3510,1999-03-08 00:00:00,Madagascar,K,K005645107,,,,,,,,,,,,,Not attempted,
Leptolaena masoalensis,K000489897,,,Sarcolaenaceae,Leptolaena,Leptolaena masoalensis,,Unknown,,-15.2833,50.35,,"Rahajasoa, G.; Rabe, J.; Bernard; R.",790,1994-10-08 00:00:00,Madagascar,K,K000489897,,,,,,,,,,,,,,
Leptolaena masoalensis,K005645116,,,Sarcolaenaceae,Leptolaena,Leptolaena masoalensis,,,,,,,"Aridy, J.; Mora, J.; Bauert, M.; Born, J.; Garr, S.",JA536,2005-05-29 00:00:00,Madagascar,K,K005645116,,,,,,,,,,,,,Not attempted,
Leptolaena multiflora,K000391093,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,-24.7783,47.1708,,"Hoffmann, P.; Ranaivojaona, R.; Ralimanana, H.; Laha, R.",205,2000-10-13 00:00:00,Madagascar,K,K000391093,,,,,,,,,,,,,Not attempted,
Leptolaena multiflora,K005645125,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,,,,"Capuron, R.",8901SF,1954-01-01 00:00:00,Madagascar,K,K005645125,,,,,,,,,,,,,Not attempted,
Leptolaena multiflora,K000391095,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,,,,s.coll.,s.n.,,Madagascar,K,K000391095,,,,,,,,,,,,,,
Leptolaena multiflora,K000489900,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,,,,"Humbert, H.; Capuron, R.",25580,1951-03-01 00:00:00,Madagascar,K,K000489900,,,,,,,,,,,,,,
Leptolaena multiflora,K005645119,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,-23.1481,47.7178,,Rabevohitra,4079,2002-09-22 00:00:00,Madagascar,K,K005645119,,,,,,,,,,,,,Not attempted,
Leptolaena multiflora,K005645124,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,-23.0897,47.7536,,"Razakamalala, R.; Rakotonirina, N.; Rambo, F.; Norolalao, M.A.",2205,2005-09-20 00:00:00,Madagascar,K,K005645124,,,,,,,,,,,,,Not attempted,
Leptolaena multiflora,K000391106,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,,,,s.coll.,2746,,Madagascar,K,K000391106,,,,,,,,,,,,,,
Leptolaena multiflora,K005645118,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,-23.1886,47.6878,,"Ludovic, R.; Ratina; Mbiky, A.",906,2004-09-28 00:00:00,Madagascar,K,K005645118,,,,,,,,,,,,,Not attempted,
Leptolaena multiflora,K005645121,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,-18.5653,49.2561,,"Ludovic, R.; Randrianasolo, A.; Birkinshaw, C.; Rakotoarivony, F.; Paul",181,2002-10-25 00:00:00,Madagascar,K,K005645121,,,,,,,,,,,,,Not attempted,
Leptolaena multiflora,K005645123,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,-24.95,47,,"Bourgeois, C.",145,1999-05-04 00:00:00,Madagascar,K,K005645123,,,,,,,,,,,,,Not attempted,
Leptolaena multiflora,K000391096,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,,,,"Baron, R.",2632,1883-12-01 00:00:00,Madagascar,K,K000391096,,,,,,,,,,,,,,
Leptolaena multiflora,K001639075,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,,,,"Razafindratsima, O.H.; Randrinasolo, M.; Tafitamahandry, A.",35,2017-01-07 00:00:00,Madagascar,K,K001639075,,,,,,,,,,,,,Not attempted,
Leptolaena multiflora,K006871459,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,-23.1906,47.7214,,"Rakotoarivelo, N.H.; Tamaizafy, P.",196,2007-09-01 00:00:00,Madagascar,K,K006871459,,,,,,,,,,,,,Not attempted,
Leptolaena multiflora,K000489903,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,,,,"Humblot, M.",349,,Madagascar,K,K000489903,,,,,,,,,,,,,,
Leptolaena multiflora,K000391098,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,Unknown,,,,,"Blackburn, J.",s.n.,1863-01-17 00:00:00,Madagascar,K,K000391098,,,,,,,,,,,,,,
Leptolaena multiflora,K000489901,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,-13.7167,48.3667,,"Perrier de la Bâthie, H.",15677,,Madagascar,K,K000489901,,,,,,,,,,,,,,
Leptolaena multiflora,K000489904,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,,,,"Decary, M.R.",14794,,Madagascar,K,K000489904,,,,,,,,,,,,,,
Leptolaena multiflora,K000391102,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,-24.75,46.7,,"Perrier de la Bâthie, H.",14186,1921-10-01 00:00:00,Madagascar,K,K000391102,,,,,,,,,,,,,,
Leptolaena multiflora,K005645117,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,-14.9278,49.4453,,"[Ravelonarivo De¦4sire¦4]; Gerard, M.; Rasoanaivo",2997,2008-02-26 00:00:00,Madagascar,K,K005645117,,,,,,,,,,,,,Not attempted,
Leptolaena multiflora,K005645122,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,-24.95,47,,"Bourgeois, C.",145,1999-05-04 00:00:00,Madagascar,K,K005645122,,,,,,,,,,,,,Not attempted,
Leptolaena multiflora,K005645126,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,-16.8531,49.9528,,"Rabehevitra, D.; Poity",1131,2004-06-01 00:00:00,Madagascar,K,K005645126,,,,,,,,,,,,,Not attempted,
Leptolaena multiflora,K000391108,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,-17.3667,49.4167,,s.coll.,15215,1955-12-08 00:00:00,Madagascar,K,K000391108,,,,,,,,,,,,,,
Leptolaena multiflora,K000391097,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,Unknown,,,,,"Blackburn, J.",s.n.,1863-07-17 00:00:00,Madagascar,K,K000391097,,,,,,,,,,,,,,
Leptolaena multiflora,K000489902,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,,,,"Hildebrandt, J.M.",3306,1998-02-01 00:00:00,Madagascar,K,K000489902,,,,,,,,,,,,,,
Leptolaena multiflora,K005645120,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,-23.1539,47.7444,,"Randrianasolo, A.; Ludovic, R.",786,2003-10-15 00:00:00,Madagascar,K,K005645120,,,,,,,,,,,,,Not attempted,
Leptolaena multiflora,K000391107,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,-18.55,49.25,,"Capuron, R.",18082,1957-08-12 00:00:00,Madagascar,K,K000391107,,,,,,,,,,,,,,
Leptolaena multiflora,K000391099,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,Unknown,,-17.7333,49.4833,,Bojer,s.n.,,Madagascar,K,K000391099,,,,,,,,,,,,,,
Leptolaena multiflora,K000391089,,,Sarcolaenaceae,Leptolaena,Leptolaena multiflora,,,,-18.9656,48.4594,,"Labat, J.-.N.; Haevermans, T.; Rabenantoandro, J.",3068,1999-04-01 00:00:00,Madagascar,K,K000391089,,,,,,,,,,,,,,
Leptolaena pauciflora,K000489927,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-25,47,,"Decary, M.",4038,1926-06-15 00:00:00,Madagascar,K,K000489927,,,,,,,,,,,,,,
Leptolaena pauciflora,K005645136,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,,,,"Gentry, A.",11363,1974-04-28 00:00:00,Madagascar,K,K005645136,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K005508223,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.6,46.5333,,"Rabenantoandro, J.; Birkinshaw, C.; Camara, C.",62,1999-03-06 00:00:00,Madagascar,K,K005508223,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000240323,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,Type,Leptolaena turbinata,,,,"Baron, R.",1560,,Madagascar,K,K000240323,,,,,,,,,,,,,,
Leptolaena pauciflora,K005508212,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-24.9232,47.0321,,"Tsiatrefy, Gil : QMM",M1094,2006-11-21 00:00:00,Madagascar,K,K005508212,,,,,,,,,,,,,,
Leptolaena pauciflora,K000489931,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-25,47,,"Keraudren-Aymonin, M.; Aymonin, G.G.",24997,1970-10-19 00:00:00,Madagascar,K,K000489931,,,,,,,,,,,,,,
Leptolaena pauciflora,K000489906,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.6017,46.5717,,"Messmer, N.; Andriatsiferana, F.",781,1999-02-05 00:00:00,Madagascar,K,K000489906,,,,,,,,,,,,,,
Leptolaena parviflora,K005508201,,,Sarcolaenaceae,Leptolaena,Leptolaena parviflora,,,,-18.595,49.2339,,"Rabevohitra, R.; Lowry, P.; Rabenantoandro, J.; Razakamalala, R.",4392,2003-02-10 00:00:00,Madagascar,K,K005508201,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K005508210,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.1633,47.0394,,"Koopman, M.M.; Andriamihaiarivo, T.",194,2003-02-24 00:00:00,Madagascar,K,K005508210,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000489914,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,,,,s.coll.,19874,,Madagascar,K,K000489914,,,,,,,,,,,,,,
Leptolaena pauciflora,K000240329,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,Unknown,,,,,Meller,s.n.,1862-07-01 00:00:00,Madagascar,K,K000240329,,,,,,,,,,,,,,
Leptolaena pauciflora,K005645133,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-18.85,49.1333,,"Schatz, G.E.; Lowry, P.P.",1320,1987-04-04 00:00:00,Madagascar,K,K005645133,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000489919,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,,,,Toto ou Anjauwjawa,5625,1952-05-18 00:00:00,Madagascar,K,K000489919,,,,,,,,,,,,,,
Leptolaena pauciflora,K000489932,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-19.5333,47.5,,"Goldblatt, P.",29218,1975-01-23 00:00:00,Madagascar,K,K000489932,,,,,,,,,,,,,,
Leptolaena pauciflora,K005645127,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-24.9167,47.0167,,"Bourgeois, C.",157,1999-05-06 00:00:00,Madagascar,K,K005645127,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K005645128,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,,,,"Bourgeois, C.",157,1999-05-06 00:00:00,Madagascar,K,K005645128,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000240328,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,Lectotype,Leptolaena pauciflora,,,,"Baron, R.",1390,,Madagascar,K,K000240328,,,,,,,,,,,,,,
Leptolaena pauciflora,K000664259,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.6633,47.1269,,"Rakotoarisoa, S.E.; Andriamahay, M.",627,2009-02-08 00:00:00,Madagascar,K,K000664259,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000753017,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-23.1758,47.6911,,"Ralimanana, H.; Rakotonasolo, F.; Rapanarivo, S.H.; Razafimandimby, J.J.; Ranary; André",RLI 1691,2012-06-06 00:00:00,Madagascar,K,K000753017,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000953765,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.5767,46.5806,,"Rabarivola, M.L.; Rakotonasolo, F.; Rajaovelona, L.; Onjalalaina, G.E.; Rakotovao, A.",RML218,2014-01-13 00:00:00,Madagascar,K,K000953765,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K001304259,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.5031,46.5522,,"Rakotonasolo, F.; Rajaovelona, L.",MDG113_7 45,2019-02-23 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K001303610,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.4567,46.8,,"Rajaovelona, L.R.; Rakotonasolo, F.; Rakotoarisoa, A.A.; Ranaivomanana, T.; Andry Ny Aina, T.N.A.",MDG05-12-19 70,2019-12-13 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K001521890,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.595,46.5639,,"Rakotonasolo, F.; Rajaovelona, L.; Rakotoarisoa, A.A.; Rahaingoson, F.R.; Razanandrakoto, H.",MDG 113_8 200,2019-05-28 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K001304884,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.5458,46.5789,,"Rajaovelona, L.R.; Rakotonasolo, F.; Rakotoarisoa, A.A.; Ranaivomanana, T.; Andry Ny Aina, T.N.A.; Rasaminirina, F.; Rakotondrasoa, V.; Razafimahatratra, E.J.",MDG113-12-19 186,2019-12-09 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K001522163,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.5539,46.5556,,"Rajaovelona, L.R.; Rakotonasolo, F.; Rakotoarisoa, A.A.; Ramaromanana, S.",MDG113_18 70,2018-11-13 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K001303253,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.5572,46.4544,,"Rakotonasolo, F.; Randrianasolo, V.; Rajaovelona, L.",MDG113_18 120,2018-09-03 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K001303158,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.6378,46.8539,,"Rakotonasolo, F.; Onjalalaina, G.E.; Rakotomalala, N.H.; Rabemananjara, A.; Ranaivomanana, T.",MDG0502 34,2018-05-12 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K001303245,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.6147,46.9164,,"Rakotonasolo, F.; Rajaovelona, L.; Rakotoarisoa, A.; Razanandrakoto, H.",MDG05-12-19 199,2019-12-16 00:00:00,Madagascar,K,K001303245,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K006871458,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-23.1917,47.7122,,"Rakotoarivelo, N.H.; Tamaizafy, P.",215,2007-09-02 00:00:00,Madagascar,K,K006871458,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000953858,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,,,,"Raharimampionona, J; Randriamboavonjy,T; Ratovonirina,G; Rakotonirina, J.N.P.",JNI 478,2013-04-17 00:00:00,Madagascar,K,K000953858,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K006920201,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-18.1979,47.2842,,"Almeda, F.; Ranarivelo, H.; Randriambololona, T.",8638,2004-03-07 00:00:00,Madagascar,K,K006920201,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000953830,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.5639,46.5825,,"Randriamboavonjy,T.; Razafindrabe,H.; Ravaoarisoa,S.; Lazasoa,M.J.; Randrianirina,N.",RTI 1255,2014-03-30 00:00:00,Madagascar,K,K000953830,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K006960690,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-22.9733,47.7031,,"Raharimampionona, J.",673,2023-06-10 00:00:00,Madagascar,K,,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K005508209,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.6589,47.1108,,"Andriamihajarivo, T.",52,2001-11-09 00:00:00,Madagascar,K,K005508209,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K005508218,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-23.1722,47.7011,,"McPherson, G.; Rabenantoandro, J.",18281,2001-11-01 00:00:00,Madagascar,K,K005508218,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K005508224,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-24.6667,46.8,,"Randriamampionona, B.",331,1993-05-04 00:00:00,Madagascar,K,K005508224,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000489930,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-19.85,47.0333,,"Humbert, H.",7111,1928-12-24 00:00:00,Madagascar,K,K000489930,,,,,,,,,,,,,,
Leptolaena pauciflora,K000751472,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.5136,46.5594,,"Randriamboavonjy, T.; Rajaovelona, L.R.; Ratovonirina, G.",RTI935,2011-09-23 00:00:00,Madagascar,K,K000751472,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K005645137,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-18.3667,47.7833,,"Zarucchi, J.; Rakotobe, E.; Randrianasolo, A.; Pool, A.",7345,1991-05-07 00:00:00,Madagascar,K,K005645137,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K005645131,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.3661,48.6042,,"Razakamalala, R.; Ranaivojaona, R.; Velomahatratra",1401,2004-06-13 00:00:00,Madagascar,K,K005645131,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000240325,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,Type,Leptolaena rubella,,,,"Scott Elliot, G.F.",2369,,Madagascar,K,K000240325,,,,,,,,,,,,,,
Leptolaena parviflora,K005508203,,,Sarcolaenaceae,Leptolaena,Leptolaena parviflora,,,,-20.6186,46.5986,,"Antilahimena, P.; Andriamihajarivo, T.",2448,2003-12-20 00:00:00,Madagascar,K,K005508203,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K005508219,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-24.5711,47.2014,,"Razakamalala, R.; Rabenantoandro, J.; Randriatafika, F.; Roger; Mara, B.",4121,2008-04-01 00:00:00,Madagascar,K,K005508219,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K005508211,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-18.3833,47.95,,"Razafimandimbison, S.G.; Raharilala, J.; Raherivololona, E.; Rafamantanantsoa, G.; Rapanarivo, S.",3,1993-11-01 00:00:00,Madagascar,K,K005508211,,,,,,,,,,,,,Not attempted,
Leptolaena parviflora,K005508204,,,Sarcolaenaceae,Leptolaena,Leptolaena parviflora,,,,-18.1053,47.2453,,"Hongwa, C.; Andriamihajarivo, T.; Ravalimanarivo, N.L.; Rasolofonirina, J.J.",389,2005-07-06 00:00:00,Madagascar,K,K005508204,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000240327,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,Unknown,,,,,"Scott Elliot, G.F.",2713,,Madagascar,K,K000240327,,,,,,,,,,,,,,
Leptolaena pauciflora,K000489928,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-24.3667,47.1667,,"Humbert, H.",20623,1947-03-20 00:00:00,Madagascar,K,K000489928,,,,,,,,,,,,,,
Leptolaena pauciflora,K005645132,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-24.95,47.1,,"Gereau, R.E.; Dumetz, N.; Rabevohitra, R.",3294,1989-03-17 00:00:00,Madagascar,K,K005645132,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K005508221,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-17.5475,48.7311,,"Andrianiafy, N.M.; Rasolohery, A.; Razafitsalama, J.; Rakotonandrasana, S.; Rakotondrajaona, R.; Randrianjanaka, L.; Doany",362,2002-12-02 00:00:00,Madagascar,K,K005508221,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000489912,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,,,,"Decary, M.R.",14927,1939-08-10 00:00:00,Madagascar,K,K000489912,,,,,,,,,,,,,,
Leptolaena pauciflora,K000489916,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.55,46.8,,s.coll.,14047,1955-01-07 00:00:00,Madagascar,K,K000489916,,,,,,,,,,,,,,
Leptolaena pauciflora,K000489915,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,,,,Aubonitra,2159,1960-03-20 00:00:00,Madagascar,K,K000489915,,,,,,,,,,,,,,
Leptolaena pauciflora,K005508222,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-24.5925,47.2144,,"Randriatafika, F.; Antilahimena, P.; Rajoharison, R.",658,2006-05-22 00:00:00,Madagascar,K,K005508222,,,,,,,,,,,,,Not attempted,
Leptolaena parviflora,K005508206,,,Sarcolaenaceae,Leptolaena,Leptolaena parviflora,,,,-24.5703,47.2006,,"Birkinshaw, C.; Rabenatoandro, J.; Mara-Berge; Mara-Palis",1625,2006-05-21 00:00:00,Madagascar,K,K005508206,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000489910,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-18.8167,47.6,,"Gentry, A.",11836,1974-05-19 00:00:00,Madagascar,K,K000489910,,,,,,,,,,,,,,
Leptolaena pauciflora,K000489913,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.65,47.1167,,"Humbert, H.",14477,1934-03-01 00:00:00,Madagascar,K,K000489913,,,,,,,,,,,,,,
Leptolaena pauciflora,K005508217,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-18.3964,47.9358,,"Ralimanana, H.; Rakotonasolo, F.; Andrianaivoravelona, B.",213,2002-07-21 00:00:00,Madagascar,K,K005508217,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K005645140,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.6333,47.0667,,"Leeuwenberg, A.J.M.; Rafamantananantsoa, G.R.",14443,1994-02-14 00:00:00,Madagascar,K,K005645140,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K005645139,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-18.4,47.9,,"Leeuwenberg, A.J.M.; Rapanarivo, S.",14648,1995-08-20 00:00:00,Madagascar,K,K005645139,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K005645130,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-18.5422,49.2425,,"Birkinshaw, C.; Rakotoarivony, F.",1154,2002-10-28 00:00:00,Madagascar,K,K005645130,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000489926,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.65,47.1167,,"Decary, M.R.",14033,1939-05-27 00:00:00,Madagascar,K,K000489926,,,,,,,,,,,,,,
Leptolaena parviflora,K005508205,,,Sarcolaenaceae,Leptolaena,Leptolaena parviflora,,,,-20.185,47.09,,"Jongkind, C.H.; Rapanarivo, S.",932,1993-05-16 00:00:00,Madagascar,K,K005508205,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000489909,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.4167,47.0833,,"Dorr, L.J.; Rakotozafy; Cheek, M.R.; Razafimalala",3842,1985-03-06 00:00:00,Madagascar,K,K000489909,,,,,,,,,,,,,,
Leptolaena pauciflora,K000240322,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,Unknown,,,,,"Baron, R.",2624,,Madagascar,K,K000240322,,,,,,,,,,,,,,
Leptolaena pauciflora,K001913802,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-24.9167,47.0167,,"Bourgeois, C.",157,1999-05-06 00:00:00,Madagascar,K,K001913802,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K005645135,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-18.3667,48,,"Lowry II, P.P.; Randrianasolo, J.",4397,1988-03-31 00:00:00,Madagascar,K,K005645135; K005645135_a,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000663437,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-20.6172,46.5564,,"Andrianaivoravelona, B.; Rakotoarinivo, M.; Ratovonirina, G.; Rajaonarison, R.; Fety",ANB348,2010-08-20 00:00:00,Madagascar,K,K000663437,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K005508220,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-17.5464,48.7392,,"Randrianjanaka, L.M.; Ratovoson, F.; Rakotondrajaona, R.; Rakotonandrasana, S.; Randrianiafy, N.M.",627,2001-09-29 00:00:00,Madagascar,K,K005508220,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K001588209,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-24.9359,47.0287,,"Razafindretrano, Eliva; Tsiatrefy, Gil : QMM",M1506,2007-09-19 00:00:00,Madagascar,K,K001588209,,,,,,,,,,,,,Not attempted,
Leptolaena pauciflora,K000489908,,,Sarcolaenaceae,Leptolaena,Leptolaena pauciflora,,,,-19.85,47.0333,,"Barnett, L.; Dorr, L.J.; Cheek, M.R.; Rakotozafy, A.; Razafimalala, N.",502,1985-03-05 00:00:00,Madagascar,K,K000489908,,,,,,,,,,,,,,
